age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,,,
32,11,"povazska bystrika, slovakia",slovak5,slovak,female,1366,slovakia,FALSE,,,
25,6,"slovenj gradec, slovenia",slovenian1,slovenian,female,645,slovenia,FALSE,,,
20,4,"ljubljana, slovenia",slovenian2,slovenian,male,1053,slovenia,FALSE,,,
26,24,"mogadishu, somalia",somali1,somali,female,322,somalia,FALSE,,,
59,8,"erigavo, somalia",somali2,somali,male,577,somalia,FALSE,,,
50,10,"borama, somalia",somali3,somali,female,600,somalia,FALSE,,,
25,7,"mogadishu, somalia",somali4,somali,female,1147,somalia,FALSE,,,
39,18,"mogadishu, somalia",somali5,somali,male,1148,somalia,FALSE,,,
32,17,"hargeysa, somalia",somali6,somali,male,1149,somalia,FALSE,,,
24,17,"caracas, venezuela",spanish1,spanish,male,323,venezuela,FALSE,,,
48,47,"san luis de la reina, el salvador",spanish10,spanish,male,324,el salvador,FALSE,,,
30,26,"iquitos, peru",spanish100,spanish,female,1508,peru,FALSE,,,
39,19,"la union, el salvador",spanish101,spanish,female,1574,el salvador,FALSE,,,
31,26,"cochabamba, bolivia",spanish102,spanish,male,1575,bolivia,FALSE,,,
46,15,"san miguel, el salvador",spanish103,spanish,male,1584,el salvador,FALSE,,,
28,20,"san miguel, el salvador",spanish104,spanish,female,1600,el salvador,FALSE,,,
41,10,"jerez de la frontera, spain",spanish105,spanish,female,1613,spain,FALSE,,,
21,5,"lima, peru",spanish106,spanish,male,1621,peru,FALSE,,,
36,14,"san salvador, el salvador",spanish107,spanish,male,1622,el salvador,FALSE,,,
36,24,"medellin, colombia",spanish108,spanish,male,1629,colombia,FALSE,,,
21,16,"maracay, venezuela",spanish109,spanish,male,1660,venezuela,FALSE,,,
49,28,"lima, peru",spanish11,spanish,female,325,peru,FALSE,,,
20,18,"caracas, venezuela",spanish110,spanish,male,1680,venezuela,FALSE,,,
55,33,"santiago, chile",spanish111,spanish,male,1689,chile,FALSE,,,
25,15,"la paz, bolivia",spanish112,spanish,male,1693,bolivia,FALSE,,,
19,8,"cochabamba, bolivia",spanish113,spanish,male,1695,bolivia,FALSE,,,
22,8,"seville, spain",spanish114,spanish,female,1732,spain,FALSE,,,
58,8,"la paz, bolivia",spanish115,spanish,female,1744,bolivia,FALSE,,,
37,6,"bogota, colombia",spanish116,spanish,male,1747,colombia,FALSE,,,
46,12,"madrid, spain",spanish117,spanish,male,1797,spain,FALSE,,,
48,13,"monterrey, mexico",spanish118,spanish,female,1806,mexico,FALSE,,,
40,11,"madrid, spain",spanish119,spanish,female,1807,spain,FALSE,,,
25,8,"oviedo, spain",spanish12,spanish,male,326,spain,FALSE,,,
25,2,"bogota, colombia",spanish120,spanish,female,1823,colombia,FALSE,,,
34,21,"pasaquina, el salvador",spanish121,spanish,male,1826,el salvador,FALSE,,,
26,10,"toluca, mexico",spanish122,spanish,female,1831,mexico,FALSE,,,
57,14,"ilbague, colombia",spanish123,spanish,female,1834,colombia,FALSE,,,
22,5,"santa cruz, bolivia",spanish124,spanish,male,1835,bolivia,FALSE,,,
23,9,"lima, peru",spanish125,spanish,male,1840,peru,FALSE,,,
54,5,"colon, panama",spanish126,spanish,female,1853,panama,FALSE,,,
34,19,"san salvador, el salvador",spanish127,spanish,male,1860,el salvador,FALSE,,,
30,7,"lima, peru",spanish128,spanish,female,1869,peru,FALSE,,,
47,30,"havana, cuba",spanish129,spanish,female,1874,cuba,FALSE,,,
29,11,"duitama, colombia",spanish13,spanish,female,327,colombia,FALSE,,,
27,21,"guayaquil, ecuador",spanish130,spanish,male,1891,ecuador,FALSE,,,
56,25,"havana, cuba",spanish131,spanish,male,1903,cuba,FALSE,,,
50,15,"rio piedras, puerto rico",spanish132,spanish,female,1904,puerto rico,FALSE,,,
38,19,"cochabamba, bolivia",spanish133,spanish,male,1916,bolivia,FALSE,,,
41,13,"la union, el salvador",spanish134,spanish,female,1921,el salvador,FALSE,,,
41,22,"santiago de cuba, cuba",spanish135,spanish,female,1923,cuba,FALSE,,,
49,8,"santiago, chile",spanish136,spanish,male,1949,chile,FALSE,,,
24,21,"santa ana, el salvador",spanish137,spanish,female,1979,el salvador,FALSE,,,
24,16,"san miguel, el salvador",spanish138,spanish,female,1980,el salvador,FALSE,,,
50,38,"guatemala city, guatemala",spanish139,spanish,male,1981,guatemala,FALSE,,,
34,15,"pereira, colombia",spanish14,spanish,female,328,colombia,FALSE,,,
37,31,"cochabamba, bolivia",spanish140,spanish,female,1985,bolivia,FALSE,,,
24,12,"la union, el salvador",spanish141,spanish,male,2009,el salvador,FALSE,,,
59,8,"san salvador, el salvador",spanish142,spanish,female,2016,el salvador,FALSE,,,
45,6,"oviedo, spain",spanish143,spanish,male,2026,spain,FALSE,,,
33,23,"florencia, zacatecas, mexico",spanish144,spanish,female,2051,mexico,FALSE,,,
37,21,"florencia, zacatecas, mexico",spanish145,spanish,female,2052,mexico,FALSE,,,
25,18,"las palmas, oaxaca, mexico",spanish146,spanish,male,2057,mexico,FALSE,,,
26,15,"puerto_cabezas, nicaragua",spanish147,spanish,male,2078,nicaragua,FALSE,,,
19,11,"la ceiba, honduras",spanish148,spanish,male,2079,honduras,FALSE,,,
23,22,"bilwi, puerto cabezas, nicaragua",spanish149,spanish,male,2091,nicaragua,FALSE,,,
54,4,"san juan, puerto rico",spanish15,spanish,male,329,puerto rico,FALSE,,,
18,13,"bilwi, puerto cabezas, nicaragua",spanish150,spanish,male,2094,nicaragua,FALSE,,,
58,50,"bilwas karma, rio coco, nicaragua",spanish151,spanish,female,2096,nicaragua,FALSE,,,
51,25,"barcelona, spain",spanish152,spanish,male,2100,spain,FALSE,,,
21,10,"bogota, colombia",spanish153,spanish,male,2118,colombia,FALSE,,,
30,4,"montevideo, uruguay",spanish154,spanish,male,2127,uruguay,FALSE,,,
27,9,"lima, peru",spanish155,spanish,male,2130,peru,FALSE,,,
65,8,"montevideo, uruguay",spanish156,spanish,female,2142,uruguay,FALSE,,,
19,3,"mexico city, mexico",spanish157,spanish,female,2144,mexico,FALSE,,,
54,37,"santurce, puerto rico",spanish158,spanish,female,2148,puerto rico,FALSE,,,
29,21,"san salvador, el salvador",spanish159,spanish,male,2149,el salvador,FALSE,,,
44,25,"buenos aires, argentina",spanish16,spanish,male,330,argentina,FALSE,,,
20,7,"bogota, colombia",spanish160,spanish,male,2150,colombia,FALSE,,,
56,32,"leon, nicaragua",spanish161,spanish,female,2156,nicaragua,FALSE,,,
28,5,"mexico city, mexico",spanish162,spanish,male,2169,mexico,FALSE,,,
22,9,"puebla, mexico",spanish17,spanish,female,331,mexico,FALSE,,,
22,17,"la paz, bolivia",spanish18,spanish,male,332,bolivia,FALSE,,,
25,17,"havana, cuba",spanish19,spanish,female,333,cuba,FALSE,,,
20,12,"puerto la cruz, venezuela",spanish2,spanish,male,334,venezuela,FALSE,,,
45,30,"managua, nicaragua",spanish20,spanish,male,335,nicaragua,FALSE,,,
25,18,"santiago, chile",spanish21,spanish,male,336,chile,FALSE,,,
32,11,"madrid, spain",spanish22,spanish,female,337,spain,FALSE,,,
22,7,"santiago, chile",spanish23,spanish,male,338,chile,FALSE,,,
27,5,"mexico city, mexico",spanish24,spanish,male,339,mexico,FALSE,,,
26,21,"san jose, costa rica",spanish25,spanish,male,340,costa rica,FALSE,,,
18,6,"burgos, spain",spanish26,spanish,male,341,spain,FALSE,,,
34,14,"zaragoza, spain",spanish27,spanish,male,342,spain,FALSE,,,
20,18,"san miguel, el salvador",spanish28,spanish,female,343,el salvador,FALSE,,,
18,10,"maracaibo, zulia, venezuela",spanish29,spanish,male,410,venezuela,FALSE,,,
17,16,"bogota, colombia",spanish3,spanish,female,344,colombia,FALSE,,,
18,5,"buenos aires, argentina",spanish30,spanish,male,441,argentina,FALSE,,,
31,7,"guayaquil, ecuador",spanish31,spanish,female,449,ecuador,FALSE,,,
26,22,"santa cruz, bolivia",spanish32,spanish,male,450,bolivia,FALSE,,,
18,15,"caracas, venezuela",spanish33,spanish,male,467,venezuela,FALSE,,,
28,11,"cartagena, spain",spanish34,spanish,male,476,spain,FALSE,,,
28,17,"mexico city, mexico",spanish35,spanish,male,479,mexico,FALSE,,,
27,25,"montevideo, uruguay",spanish36,spanish,male,499,uruguay,FALSE,,,
50,17,"tegucigalpa, honduras",spanish37,spanish,female,575,honduras,FALSE,,,
53,13,"tegucigalpa, honduras",spanish38,spanish,male,576,honduras,FALSE,,,
20,3,"pamplona, spain",spanish39,spanish,male,614,spain,FALSE,,,
21,17,"cabanas, el salvador",spanish4,spanish,female,345,el salvador,FALSE,,,
20,6,"cartago, costa rica",spanish40,spanish,male,644,costa rica,FALSE,,,
25,6,"bonao, dominican republic",spanish41,spanish,male,706,dominican republic,FALSE,,,
80,18,"bogota, colombia",spanish42,spanish,female,712,colombia,FALSE,,,
43,16,"santiago-dr, dominican republic",spanish43,spanish,male,714,dominican republic,FALSE,,,
37,4,"la romana, dominican republic",spanish44,spanish,female,716,dominican republic,FALSE,,,
47,12,"santiago-dr, dominican republic",spanish45,spanish,female,715,dominican republic,FALSE,,,
33,14,"santo domingo, dominican republic",spanish46,spanish,male,717,dominican republic,FALSE,,,
25,12,"santo domingo, dominican republic",spanish47,spanish,female,718,dominican republic,FALSE,,,
21,6,"bilbao, spain",spanish48,spanish,male,731,spain,FALSE,,,
31,6,"tandil, argentina",spanish49,spanish,male,732,argentina,FALSE,,,
52,13,"bogota, colombia",spanish5,spanish,female,346,colombia,FALSE,,,
27,15,"santo domingo, dominican republic",spanish50,spanish,male,752,dominican republic,FALSE,,,
20,6,"caguas, puerto rico",spanish51,spanish,male,753,puerto rico,FALSE,,,
29,21,"popayan, cauca, colombia",spanish52,spanish,female,777,colombia,FALSE,,,
33,6,"bogota, colombia",spanish53,spanish,male,797,colombia,FALSE,,,
25,18,"vina del mar, chile",spanish54,spanish,male,800,chile,FALSE,,,
36,9,"tandil, argentina",spanish55,spanish,male,810,argentina,FALSE,,,
22,8,"monterrey, mexico",spanish56,spanish,male,838,mexico,FALSE,,,
33,11,"montevideo, uruguay",spanish57,spanish,male,886,uruguay,FALSE,,,
31,18,"bogota, colombia",spanish58,spanish,male,906,colombia,FALSE,,,
31,5,"mayaguez, puerto rico",spanish59,spanish,female,908,puerto rico,FALSE,,,
20,19,"lima, peru",spanish6,spanish,male,347,peru,FALSE,,,
18,9,"santiago-dr, dominican republic",spanish60,spanish,female,915,dominican republic,FALSE,,,
67,39,"azuaga, spain",spanish61,spanish,male,924,spain,FALSE,,,
63,19,"buenos aires, argentina",spanish62,spanish,female,925,argentina,FALSE,,,
32,10,"la coruna, spain",spanish63,spanish,female,959,spain,FALSE,,,
28,12,"medellin, colombia",spanish64,spanish,male,962,colombia,FALSE,,,
32,12,"barranquilla, colombia",spanish65,spanish,male,1069,colombia,FALSE,,,
30,12,"san salvador, el salvador",spanish66,spanish,male,1077,el salvador,FALSE,,,
48,14,"santa marta, colombia",spanish67,spanish,female,1111,colombia,FALSE,,,
27,14,"san fernando, chile",spanish68,spanish,male,1227,chile,FALSE,,,
20,7,"caracas, venezuela",spanish69,spanish,female,1229,venezuela,FALSE,,,
21,20,"bogota, colombia",spanish7,spanish,female,348,colombia,FALSE,,,
30,10,"bogota, colombia",spanish70,spanish,female,1230,colombia,FALSE,,,
24,6,"rosario, argentina",spanish71,spanish,male,1231,argentina,FALSE,,,
20,5,"miami, florida, usa",spanish72,spanish,female,1238,usa,FALSE,,,
19,15,"merida, venezuela",spanish73,spanish,male,1240,venezuela,FALSE,,,
44,14,"zaragoza, spain",spanish74,spanish,male,1249,spain,FALSE,,,
28,5,"lima, peru",spanish75,spanish,female,1273,peru,FALSE,,,
27,10,"la paz, bolivia",spanish76,spanish,male,1290,bolivia,FALSE,,,
45,13,"jalisco, mexico",spanish77,spanish,male,1301,mexico,FALSE,,,
55,5,"lima, peru",spanish78,spanish,female,1338,peru,FALSE,,,
70,22,"lamas, peru",spanish79,spanish,female,1344,peru,FALSE,,,
21,12,"san salvador, el salvador",spanish8,spanish,male,349,el salvador,FALSE,,,
77,75,"bogota, colombia",spanish80,spanish,female,1346,colombia,FALSE,,,
63,7,"san juan, puerto rico",spanish81,spanish,female,1347,puerto rico,FALSE,,,
49,14,"la paz, bolivia",spanish82,spanish,male,1396,bolivia,FALSE,,,
48,14,"la paz, bolivia",spanish83,spanish,male,1397,bolivia,FALSE,,,
19,4,"buenos aires, argentina",spanish84,spanish,female,1398,argentina,FALSE,,,
44,6,"buenos aires, argentina",spanish85,spanish,female,1399,argentina,FALSE,,,
23,4,"buenos aires, argentina",spanish86,spanish,male,1400,argentina,FALSE,,,
55,9,"la paz, bolivia",spanish87,spanish,male,1401,bolivia,FALSE,,,
53,25,"la paz, bolivia",spanish88,spanish,male,1402,bolivia,FALSE,,,
22,13,"monterrey, mexico",spanish89,spanish,male,1425,mexico,FALSE,,,
20,17,"araure, venezuela",spanish9,spanish,male,350,venezuela,FALSE,,,
23,3,"caracas, venezuela",spanish90,spanish,female,1431,venezuela,FALSE,,,
20,7,"caracas, venezuela",spanish91,spanish,female,1433,venezuela,FALSE,,,
54,9,"cardenas, cuba",spanish92,spanish,male,1435,cuba,FALSE,,,
29,18,"santa rosa, honduras",spanish93,spanish,female,1436,honduras,FALSE,,,
19,6,"bogota, colombia",spanish94,spanish,male,1439,colombia,FALSE,,,
31,21,"juarez, mexico",spanish95,spanish,female,1444,mexico,FALSE,,,
29,12,"arequipa, peru",spanish96,spanish,female,1449,peru,FALSE,,,
52,19,"bogota, colombia",spanish97,spanish,female,1450,colombia,FALSE,,,
34,29,"veracruz, mexico",spanish98,spanish,male,1451,mexico,FALSE,,,
20,4,"lima, peru",spanish99,spanish,female,1506,peru,FALSE,,,
37,15,"kuningan, indonesia",sundanese1,sundanese,female,457,indonesia,FALSE,,,
24,18,"conakry, guinea",susu1,susu,male,1008,guinea,FALSE,,,
56,11,"solna, sweden",swedish1,swedish,female,351,sweden,FALSE,,,
19,9,"lidkoping, sweden",swedish10,swedish,female,1065,sweden,FALSE,,,
36,10,"espoo, finland",swedish11,swedish,female,1195,finland,FALSE,,,
23,7,"malmo, sweden",swedish12,swedish,male,1441,sweden,FALSE,,,
28,10,"umea, sweden",swedish13,swedish,female,1445,sweden,FALSE,,,
23,9,"vetlanda, sweden",swedish14,swedish,male,1752,sweden,FALSE,,,
22,12,"stokholm, sweden",swedish15,swedish,male,1824,sweden,FALSE,,,
39,11,"goteborg, sweden",swedish16,swedish,female,1836,sweden,FALSE,,,
20,8,"farjestaden, sweden",swedish17,swedish,female,1861,sweden,FALSE,,,
42,8,"lulea, sweden",swedish18,swedish,male,1992,sweden,FALSE,,,
50,12,"ekenas, finland",swedish19,swedish,male,2011,finland,FALSE,,,
20,10,"uppsala, sweden",swedish2,swedish,male,352,sweden,FALSE,,,
31,7,"karlstad, sweden",swedish20,swedish,male,2065,sweden,FALSE,,,
24,10,"stockholm, sweden",swedish3,swedish,male,353,sweden,FALSE,,,
22,10,"lulea, sweden",swedish4,swedish,male,354,sweden,FALSE,,,
18,13,"goteborg, sweden",swedish5,swedish,male,454,sweden,FALSE,,,
26,7,"goteborg, sweden",swedish6,swedish,male,620,sweden,FALSE,,,
21,11,"sollentuna, sweden",swedish7,swedish,female,630,sweden,FALSE,,,
22,10,"helsinki, finland",swedish8,swedish,female,701,finland,FALSE,,,
20,10,"uddevalla, sweden",swedish9,swedish,male,1027,sweden,FALSE,,,
54,17,"sylhet, bangladesh",sylheti1,sylheti,male,711,bangladesh,FALSE,,,
0,0,,synthesized1,synthesized,male,355,,FALSE,,,
0,0,,synthesized2,synthesized,female,356,,FALSE,,,
0,0,,synthesized3,synthesized,female,357,,FALSE,,,
0,0,,synthesized4,synthesized,male,358,,FALSE,,,
18,10,"manila, philippines",tagalog1,tagalog,male,359,philippines,FALSE,,,
39,6,"manila, philippines",tagalog10,tagalog,female,1812,philippines,FALSE,,,
59,11,"manila, philippines",tagalog11,tagalog,female,1837,philippines,FALSE,,,
33,5,"legaspi, philippines",tagalog12,tagalog,female,1851,philippines,FALSE,,,
76,7,"manila, philippines",tagalog13,tagalog,female,1954,philippines,FALSE,,,
47,17,"legaspi, philippines",tagalog14,tagalog,female,2002,philippines,FALSE,,,
35,1,"manila, philippines",tagalog15,tagalog,female,2108,philippines,FALSE,,,
20,4.5,"san pedro laguna, philippines",tagalog16,tagalog,male,2128,philippines,FALSE,,,
21,6,"alexandria, virginia, usa",tagalog17,tagalog,male,2146,usa,FALSE,,,
77,8,"manila, philippines",tagalog18,tagalog,female,2147,philippines,FALSE,,,
21,7,"urdaneta, luzon, philippines",tagalog2,tagalog,female,360,philippines,FALSE,,,
19,1,"honiara, guadalcanal, solomon islands",tagalog3,tagalog,female,361,solomon islands,FALSE,,,
48,7,"san fernando, la union, philippines",tagalog4,tagalog,female,470,philippines,FALSE,,,
42,5,"tarlac city, philippines",tagalog5,tagalog,female,677,philippines,FALSE,,,
20,4,"quezon city, philippines",tagalog6,tagalog,male,805,philippines,FALSE,,,
60,6,"manila, philippines",tagalog7,tagalog,male,1364,philippines,FALSE,,,
62,7,"cabanatuan city, philippines",tagalog8,tagalog,female,1627,philippines,FALSE,,,
48,7,"manila, philippines",tagalog9,tagalog,male,1764,philippines,FALSE,,,
21,7,"taishan, guangdong, china",taishan1,taishan,male,362,china,FALSE,,,
36,13,"ping tung, taiwan",taiwanese1,taiwanese,female,363,taiwan,FALSE,,,
24,17,"taipei, taiwan",taiwanese2,taiwanese,female,364,taiwan,FALSE,,,
30,13,"tainan, taiwan",taiwanese3,taiwanese,female,365,taiwan,FALSE,,,
45,21,"kao-hsiung, taiwan",taiwanese4,taiwanese,female,366,taiwan,FALSE,,,
27,15,"tainan, taiwan",taiwanese5,taiwanese,male,481,taiwan,FALSE,,,
33,13,"tai chung, taiwan",taiwanese6,taiwanese,female,828,taiwan,FALSE,,,
65,35,"taipei, taiwan",taiwanese7,taiwanese,famale,1864,taiwan,FALSE,,,
54,13,"tainan, taiwan",taiwanese8,taiwanese,female,2136,taiwan,FALSE,,,
19,7,"khujand, tajikistan",tajiki1,tajiki,male,2110,tajikistan,FALSE,,,
19,12,"khujand, tajikistan",tajiki2,tajiki,female,2175,tajikistan,FALSE,,,
19,10,"khujand, tajikistan",tajiki3,tajiki,female,2176,tajikistan,FALSE,,,
39,7,"colombo, sri lanka",tamil1,tamil,male,367,sri lanka,FALSE,,,
35,4,"madras, tamil nadu, india",tamil2,tamil,female,429,india,FALSE,,,
26,10,"chennai, india",tamil3,tamil,male,531,india,FALSE,,,
58,3,"colombo, sri lanka",tamil4,tamil,female,1647,sri lanka,FALSE,,,
36,5,"coimbatore, tamil nadu, india",tamil5,tamil,female,1723,india,FALSE,,,
47,6,"bangalore, karnataka, india",tamil6,tamil,female,2076,india,FALSE,,,
29,10,"kargali, tatarstan, russia",tatar1,tatar,female,368,russia,FALSE,,,
31,6,"kadapa, india",telugu1,telugu,male,369,india,FALSE,,,
18,6,"guntur, andhra pradesh, india",telugu2,telugu,male,370,india,FALSE,,,
21,10,"kono, sierra leone",temne1,temne,male,1905,sierra leone,FALSE,,,
59,8,"guangdong province, guangdong, china",teochew1,teochew,female,569,china,FALSE,,,
25,10,"khon kaen, thailand",thai1,thai,female,371,thailand,FALSE,,,
30,6,"bangkok, thailand",thai10,thai,male,1488,thailand,FALSE,,,
18,13,"bang na, thailand",thai11,thai,male,1673,thailand,FALSE,,,
33,8,"bangkok, thailand",thai12,thai,male,1721,thailand,FALSE,,,
69,7,"nakhon si thammarat, thailand",thai13,thai,female,1829,thailand,FALSE,,,
39,10,"bangkok, thailand",thai14,thai,female,2066,thailand,FALSE,,,
19,7,"bangkok, thailand",thai15,thai,female,2131,thailand,FALSE,,,
20,10,"chiang mai, thailand",thai2,thai,male,372,thailand,FALSE,,,
22,4,"bangkok, thailand",thai3,thai,male,373,thailand,FALSE,,,
23,7,"songkhla, thailand",thai4,thai,female,448,thailand,FALSE,,,
25,10,"bangkok, thailand",thai5,thai,male,612,thailand,FALSE,,,
27,11,"sukhothai, thailand",thai6,thai,male,698,thailand,FALSE,,,
26,10,"phrae, thailand",thai7,thai,female,898,thailand,FALSE,,,
37,25,"bangkok, thailand",thai8,thai,male,1055,thailand,FALSE,,,
18,6,"bangkok, thailand",thai9,thai,female,1103,thailand,FALSE,,,
26,13,"lhasa, tibet",tibetan1,tibetan,female,374,tibet,FALSE,,,
41,35,"khamba, tibet",tibetan2,tibetan,female,375,tibet,FALSE,,,
20,7,"mysore, india",tibetan3,tibetan,female,376,india,FALSE,,,
25,17,"adigrat, ethiopia",tigrigna1,tigrigna,female,377,ethiopia,FALSE,,,
23,20,"asmara, eritrea",tigrigna2,tigrigna,female,378,eritrea,FALSE,,,
44,7,"asmara, eritrea",tigrigna3,tigrigna,male,379,eritrea,FALSE,,,
52,14,"asmara, eritrea",tigrigna4,tigrigna,female,588,eritrea,FALSE,,,
45,10,"asmara, eritrea",tigrigna5,tigrigna,male,1107,eritrea,FALSE,,,
58,15,"adigrat, ethiopia",tigrigna6,tigrigna,female,1151,ethiopia,FALSE,,,
37,7,"asmara, eritrea",tigrigna7,tigrigna,female,1855,eritrea,FALSE,,,
35,7,"asmara, eritrea",tigrigna8,tigrigna,male,2054,eritrea,FALSE,,,
31,7,"kalamare, botswana",tswana1,tswana,male,488,botswana,FALSE,,,
32,6,"lobatse, botswana",tswana2,tswana,female,1183,botswana,FALSE,,,
27,26,"bingol, turkey",turkish1,turkish,female,381,turkey,FALSE,,,
27,11,"ankara, turkey",turkish10,turkish,male,578,turkey,FALSE,,,
24,23,"kocaeli, turkey",turkish11,turkish,female,634,turkey,FALSE,,,
25,20,"giresun, turkey",turkish12,turkish,male,672,turkey,FALSE,,,
18,3,"istanbul, turkey",turkish13,turkish,female,686,turkey,FALSE,,,
23,6,"istanbul, turkey",turkish14,turkish,female,735,turkey,FALSE,,,
18,10,"ankara, turkey",turkish15,turkish,male,736,turkey,FALSE,,,
25,12,"kars, turkey",turkish16,turkish,male,745,turkey,FALSE,,,
31,6,"ankara, turkey",turkish17,turkish,male,763,turkey,FALSE,,,
27,9,"stuttgart, germany",turkish18,turkish,male,926,germany,FALSE,,,
25,18,"istanbul, turkey",turkish19,turkish,male,971,turkey,FALSE,,,
24,16,"ankara, turkey",turkish2,turkish,male,382,turkey,FALSE,,,
19,9,"kocaeli, turkey",turkish20,turkish,female,1144,turkey,FALSE,,,
18,4,"istanbul, turkey",turkish21,turkish,female,1210,turkey,FALSE,,,
23,6,"istanbul, turkey",turkish22,turkish,male,1282,turkey,FALSE,,,
37,11,"adana, turkey",turkish23,turkish,female,1291,turkey,FALSE,,,
31,12,"istanbul, turkey",turkish24,turkish,male,1329,turkey,FALSE,,,
32,26,"kars, turkey",turkish25,turkish,male,1570,turkey,FALSE,,,
45,22,"sivas, turkey",turkish26,turkish,male,1704,turkey,FALSE,,,
18,7,"istanbul, turkey",turkish27,turkish,female,1730,turkey,FALSE,,,
24,4,"istanbul, turkey",turkish28,turkish,female,1772,turkey,FALSE,,,
21,11,"ankara, turkey",turkish29,turkish,female,1808,turkey,FALSE,,,
27,12,"adana, turkey",turkish3,turkish,male,383,turkey,FALSE,,,
24,11,"izmir, turkey",turkish30,turkish,female,1929,turkey,FALSE,,,
24,11,"diyarbakir, turkey",turkish31,turkish,male,2032,turkey,FALSE,,,
24,11,"diyarbakir, turkey",turkish32,turkish,male,2033,turkey,FALSE,,,
24,11,"diyarbakir, turkey",turkish33,turkish,male,2034,turkey,FALSE,,,
24,11,"diyarbakir, turkey",turkish34,turkish,male,2035,turkey,FALSE,,,
24,11,"izmir, turkey",turkish35,turkish,female,2048,turkey,FALSE,,,
26,12,"istanbul, turkey",turkish36,turkish,female,2168,turkey,FALSE,,,
19,17,"panjakent, tajikistan",turkish37,turkish,male,2174,tajikistan,FALSE,,,
20,14,"kayseri, turkey",turkish4,turkish,male,384,turkey,FALSE,,,
30,11,"istanbul, turkey",turkish5,turkish,female,385,turkey,FALSE,,,
19,14,"istanbul, turkey",turkish6,turkish,male,386,turkey,FALSE,,,
19,13,"izmir, turkey",turkish7,turkish,male,387,turkey,FALSE,,,
37,17,"sivas, turkey",turkish8,turkish,male,478,turkey,FALSE,,,
25,11,"istanbul, turkey",turkish9,turkish,male,532,turkey,FALSE,,,
24,10,"balkanabat, turkmenistan",turkmen1,turkmen,male,1755,turkmenistan,FALSE,,,
25,12,"kumasi, ghana",twi1,twi,female,388,ghana,FALSE,,,
33,6,"ajumako, ghana",twi2,twi,male,389,ghana,FALSE,,,
22,6,"tema, ghana",twi4,twi,female,1779,ghana,FALSE,,,
19,5,"woodbridge, virginia, usa",twi5,twi,male,2001,usa,FALSE,,,
20,4,"kumasi, ghana",twi6,twi,male,2138,ghana,FALSE,,,
26,17,"kyiv, ukraine",ukrainian1,ukrainian,male,649,ukraine,FALSE,,,
25,7,"lvivska oblast, ukraine",ukrainian10,ukrainian,female,1852,ukraine,FALSE,,,
23,9,"odessa, ukraine",ukrainian11,ukrainian,female,1999,ukraine,FALSE,,,
53,44,"akhtyrka, ukraine",ukrainian2,ukrainian,female,844,ukraine,FALSE,,,
55,12,"odessa, ukraine",ukrainian3,ukrainian,female,864,ukraine,FALSE,,,
18,8,"kiev, ukraine",ukrainian4,ukrainian,male,940,ukraine,FALSE,,,
18,10,"kiev, ukraine",ukrainian5,ukrainian,male,955,ukraine,FALSE,,,
22,11,"priluki, ukraine",ukrainian6,ukrainian,female,1056,ukraine,FALSE,,,
18,8,"kiev, ukraine",ukrainian7,ukrainian,male,1091,ukraine,FALSE,,,
23,17,"luhansk, ukraine",ukrainian8,ukrainian,male,1379,ukraine,FALSE,,,
30,20,"zaporizhzhya, ukraine",ukrainian9,ukrainian,male,1520,ukraine,FALSE,,,
22,18,"karachi, pakistan",urdu1,urdu,male,390,pakistan,FALSE,,,
20,3,"karachi, pakistan",urdu10,urdu,male,1566,pakistan,FALSE,,,
20,6,"karachi, pakistan",urdu11,urdu,male,1576,pakistan,FALSE,,,
19,4,"islamabad, pakistan",urdu12,urdu,female,1628,pakistan,FALSE,,,
22,4,"lahore, pakistan",urdu13,urdu,female,1795,pakistan,FALSE,,,
21,10,"islamabad, pakistan",urdu14,urdu,male,2038,pakistan,FALSE,,,
28,8,"mandi bahauddin, punjab, pakistan",urdu15,urdu,male,2102,pakistan,FALSE,,,
22,5,"karachi, pakistan",urdu16,urdu,male,2152,pakistan,FALSE,,,
48,6,"sialkot, pakistan",urdu2,urdu,female,391,pakistan,FALSE,,,
25,3,"karachi, sind, pakistan",urdu3,urdu,male,423,pakistan,FALSE,,,
29,4,"kuwait city, kuwait",urdu4,urdu,male,854,kuwait,FALSE,,,
23,12,"karachi, pakistan",urdu5,urdu,male,953,pakistan,FALSE,,,
24,3,"bangalore, india",urdu6,urdu,female,1014,india,FALSE,,,
23,5,"islamabad, pakistan",urdu7,urdu,male,1061,pakistan,FALSE,,,
21,5,"abu dhabi, united arab emirates",urdu8,urdu,female,1510,united arab emirates,FALSE,,,
20,5,"alexandria, virginia, usa",urdu9,urdu,female,1539,usa,FALSE,,,
46,45,"urumqi, xin jiang, china",uyghur1,uyghur,female,392,china,FALSE,,,
34,32,"kashgar, china",uyghur2,uyghur,female,826,china,FALSE,,,
49,29,"urumqi, xin jiang, china",uyghur3,uyghur,female,1703,china,FALSE,,,
39,39,"samarkand, uzbekistan",uzbek1,uzbek,female,393,uzbekistan,FALSE,,,
35,28,"kabul, afghanistan",uzbek2,uzbek,female,394,afghanistan,FALSE,,,
40,8,"tashkent, uzbekistan",uzbek3,uzbek,male,646,uzbekistan,FALSE,,,
